,ID,Count
0,18288,355.6929741756834
1,18289,283.8616022938867
2,18290,240.23434703797665
3,18291,198.49705836009002
4,18292,167.07557388064515
5,18293,149.5601980020409
6,18294,160.81782501026686
7,18295,186.50620017109244
8,18296,214.77352638152848
9,18297,277.53432288050413
10,18298,393.92845186954014
11,18299,436.72134060939976
12,18300,441.34828219840665
13,18301,390.3381474671413
14,18302,417.36656582041155
15,18303,412.094886469002
16,18304,401.57681160000254
17,18305,410.9318301132953
18,18306,421.04536364117945
19,18307,446.77166455273453
20,18308,429.3321401755895
21,18309,400.73612412549716
22,18310,402.1899445701305
23,18311,392.68322305391945
24,18312,358.3589322550239
25,18313,285.9891763169714
26,18314,242.03492997022386
27,18315,199.98481570949167
28,18316,168.32782373764556
29,18317,150.68116818464102
30,18318,162.02317234916686
31,18319,187.90408471560872
32,18320,216.3832776542721
33,18321,279.61447324639846
34,18322,396.88098907210235
35,18323,439.9946152337193
36,18324,444.6562362603521
37,18325,393.2637749421469
38,18326,420.49477427258626
39,18327,415.18358310289807
40,18328,404.5866741024652
41,18329,414.0118095115041
42,18330,424.2011450888434
43,18331,450.1202674637003
44,18332,432.5500319275259
45,18333,403.7396855825989
46,18334,405.20440257184134
47,18335,395.6264271291425
48,18336,361.0248903343643
49,18337,288.11675034005606
50,18338,243.835512902471
51,18339,201.4725730588933
52,18340,169.58007359464597
53,18341,151.80213836724116
54,18342,163.22851968806683
55,18343,189.30196926012496
56,18344,217.99302892701576
57,18345,281.6946236122927
58,18346,399.83352627466445
59,18347,443.26788985803887
60,18348,447.9641903222974
61,18349,396.18940241715234
62,18350,423.62298272476085
63,18351,418.27227973679413
64,18352,407.59653660492785
65,18353,417.09178890971276
66,18354,427.35692653650733
67,18355,453.4688703746659
68,18356,435.7679236794621
69,18357,406.7432470397006
70,18358,408.2188605735522
71,18359,398.56963120436535
72,18360,363.69084841370477
73,18361,290.2443243631407
74,18362,245.63609583471822
75,18363,202.9603304082949
76,18364,170.83232345164637
77,18365,152.9231085498413
78,18366,164.43386702696682
79,18367,190.69985380464126
80,18368,219.60278019975937
81,18369,283.77477397818694
82,18370,402.78606347722666
83,18371,446.5411644823585
84,18372,451.2721443842428
85,18373,399.11502989215796
86,18374,426.75119117693555
87,18375,421.3609763706903
88,18376,410.6063991073905
89,18377,420.17176830792164
90,18378,430.51270798417136
91,18379,456.8174732856317
92,18380,438.9858154313985
93,18381,409.74680849680226
94,18382,411.2333185752631
95,18383,401.5128352795884
96,18384,366.35680649304527
97,18385,292.37189838622544
98,18386,247.43667876696543
99,18387,204.44808775769656
100,18388,172.08457330864678
101,18389,154.04407873244142
102,18390,165.6392143658668
103,18391,192.09773834915754
104,18392,221.21253147250306
105,18393,285.8549243440812
106,18394,405.73860067978876
107,18395,449.81443910667815
108,18396,454.5800984461882
109,18397,402.0406573671635
110,18398,429.87939962911014
111,18399,424.44967300458643
112,18400,413.61626160985315
113,18401,423.25174770613035
114,18402,433.6684894318354
115,18403,460.1660761965975
116,18404,442.2037071833349
117,18405,412.750369953904
118,18406,414.24777657697405
119,18407,404.4560393548114
120,18408,369.0227645723857
121,18409,294.4994724093101
122,18410,249.23726169921258
123,18411,205.9358451070982
124,18412,173.3368231656472
125,18413,155.16504891504155
126,18414,166.84456170476676
127,18415,193.49562289367378
128,18416,222.82228274524664
129,18417,287.9350747099754
130,18418,408.69113788235086
131,18419,453.08771373099773
132,18420,457.88805250813346
133,18421,404.966284842169
134,18422,433.0076080812848
135,18423,427.5383696384825
136,18424,416.6261241123158
137,18425,426.33172710433905
138,18426,436.8242708794993
139,18427,463.5146791075631
140,18428,445.42159893527116
141,18429,415.7539314110056
142,18430,417.2622345786849
143,18431,407.3992434300343
144,18432,371.6887226517262
145,18433,296.6270464323948
146,18434,251.0378446314598
147,18435,207.4236024564998
148,18436,174.5890730226476
149,18437,156.28601909764168
150,18438,168.0499090436668
151,18439,194.8935074381901
152,18440,224.43203401799033
153,18441,290.0152250758697
154,18442,411.643675084913
155,18443,456.36098835531726
156,18444,461.1960065700789
157,18445,407.89191231717456
158,18446,436.1358165334594
159,18447,430.62706627237867
160,18448,419.6359866147785
161,18449,429.4117065025478
162,18450,439.9800523271633
163,18451,466.8632820185289
164,18452,448.6394906872076
165,18453,418.7574928681073
166,18454,420.2766925803958
167,18455,410.3424475052573
168,18456,374.35468073106665
169,18457,298.7546204554795
170,18458,252.838427563707
171,18459,208.91135980590147
172,18460,175.84132287964803
173,18461,157.40698928024182
174,18462,169.25525638256676
175,18463,196.29139198270636
176,18464,226.04178529073397
177,18465,292.09537544176396
178,18466,414.59621228747517
179,18467,459.6342629796369
180,18468,464.50396063202425
181,18469,410.8175397921801
182,18470,439.264024985634
183,18471,433.7157629062747
184,18472,422.64584911724126
185,18473,432.4916859007566
186,18474,443.1358337748273
187,18475,470.21188492949466
188,18476,451.85738243914403
189,18477,421.76105432520905
190,18478,423.29115058210675
191,18479,413.28565158048025
192,18480,377.02063881040715
193,18481,300.8821944785642
194,18482,254.63901049595418
195,18483,210.3991171553031
196,18484,177.09357273664847
197,18485,158.52795946284198
198,18486,170.46060372146675
199,18487,197.68927652722266
200,18488,227.65153656347763
201,18489,294.17552580765823
202,18490,417.5487494900374
203,18491,462.90753760395654
204,18492,467.8119146939697
205,18493,413.7431672671857
206,18494,442.3922334378087
207,18495,436.80445954017085
208,18496,425.6557116197039
209,18497,435.57166529896534
210,18498,446.2916152224913
211,18499,473.5604878404604
212,18500,455.07527419108044
213,18501,424.76461578231084
214,18502,426.3056085838176
215,18503,416.2288556557032
216,18504,379.68659688974765
217,18505,303.0097685016489
218,18506,256.43959342820136
219,18507,211.88687450470474
220,18508,178.34582259364888
221,18509,159.64892964544214
222,18510,171.66595106036678
223,18511,199.08716107173893
224,18512,229.2612878362213
225,18513,296.2556761735525
226,18514,420.5012866925996
227,18515,466.18081222827607
228,18516,471.11986875591504
229,18517,416.66879474219127
230,18518,445.52044188998343
231,18519,439.89315617406703
232,18520,428.66557412216656
233,18521,438.6516446971742
234,18522,449.44739667015534
235,18523,476.9090907514261
236,18524,458.2931659430168
237,18525,427.7681772394126
238,18526,429.3200665855286
239,18527,419.17205973092626
240,18528,382.35255496908803
241,18529,305.1373425247336
242,18530,258.2401763604486
243,18531,213.37463185410638
244,18532,179.59807245064928
245,18533,160.76989982804224
246,18534,172.87129839926675
247,18535,200.48504561625518
248,18536,230.8710391089649
249,18537,298.33582653944677
250,18538,423.4538238951617
251,18539,469.45408685259565
252,18540,474.4278228178604
253,18541,419.5944222171968
254,18542,448.648650342158
255,18543,442.98185280796304
256,18544,431.6754366246292
257,18545,441.73162409538287
258,18546,452.6031781178193
259,18547,480.25769366239183
260,18548,461.5110576949531
261,18549,430.77173869651415
262,18550,432.3345245872394
263,18551,422.1152638061492
264,18552,385.01851304842853
265,18553,307.2649165478183
266,18554,260.0407592926957
267,18555,214.86238920350797
268,18556,180.8503223076497
269,18557,161.89087001064237
270,18558,174.07664573816675
271,18559,201.88293016077148
272,18560,232.48079038170857
273,18561,300.41597690534104
274,18562,426.4063610977238
275,18563,472.7273614769153
276,18564,477.7357768798057
277,18565,422.5200496922023
278,18566,451.77685879433267
279,18567,446.07054944185916
280,18568,434.68529912709187
281,18569,444.81160349359163
282,18570,455.75895956548334
283,18571,483.60629657335755
284,18572,464.7289494468895
285,18573,433.7753001536159
286,18574,435.3489825889503
287,18575,425.05846788137217
288,18576,387.68447112776903
289,18577,309.39249057090296
290,18578,261.84134222494293
291,18579,216.35014655290965
292,18580,182.1025721646501
293,18581,163.0118401932425
294,18582,175.28199307706672
295,18583,203.28081470528775
296,18584,234.09054165445224
297,18585,302.4961272712353
298,18586,429.35889830028594
299,18587,476.00063610123493
300,18588,481.04373094175105
301,18589,425.4456771672078
302,18590,454.9050672465073
303,18591,449.1592460757553
304,18592,437.6951616295545
305,18593,447.8915828918004
306,18594,458.91474101314725
307,18595,486.9548994843233
308,18596,467.94684119882584
309,18597,436.7788616107176
310,18598,438.36344059066124
311,18599,428.0016719565952
312,18600,390.35042920710947
313,18601,311.5200645939876
314,18602,263.6419251571901
315,18603,217.8379039023112
316,18604,183.3548220216505
317,18605,164.13281037584264
318,18606,176.48734041596668
319,18607,204.678699249804
320,18608,235.70029292719585
321,18609,304.5762776371296
322,18610,432.31143550284804
323,18611,479.2739107255545
324,18612,484.3516850036964
325,18613,428.3713046422134
326,18614,458.0332756986819
327,18615,452.24794270965134
328,18616,440.7050241320171
329,18617,450.97156229000905
330,18618,462.07052246081116
331,18619,490.303502395289
332,18620,471.1647329507622
333,18621,439.7824230678193
334,18622,441.37789859237205
335,18623,430.9448760318181
336,18624,393.01638728644997
337,18625,313.64763861707235
338,18626,265.4425080894373
339,18627,219.3256612517129
340,18628,184.6070718786509
341,18629,165.25378055844277
342,18630,177.69268775486668
343,18631,206.0765837943203
344,18632,237.3100441999395
345,18633,306.65642800302385
346,18634,435.2639727054102
347,18635,482.54718534987404
348,18636,487.6596390656418
349,18637,431.29693211721883
350,18638,461.1614841508566
351,18639,455.3366393435475
352,18640,443.71488663447985
353,18641,454.0515416882179
354,18642,465.2263039084752
355,18643,493.6521053062548
356,18644,474.3826247026986
357,18645,442.785984524921
358,18646,444.3923565940829
359,18647,433.8880801070411
360,18648,395.6823453657904
361,18649,315.77521264015706
362,18650,267.2430910216845
363,18651,220.81341860111456
364,18652,185.85932173565135
365,18653,166.37475074104293
366,18654,178.89803509376668
367,18655,207.47446833883657
368,18656,238.91979547268315
369,18657,308.7365783689181
370,18658,438.2165099079724
371,18659,485.8204599741937
372,18660,490.9675931275872
373,18661,434.22255959222446
374,18662,464.2896926030313
375,18663,458.42533597744364
376,18664,446.7247491369426
377,18665,457.1315210864267
378,18666,468.3820853561392
379,18667,497.00070821722045
380,18668,477.600516454635
381,18669,445.78954598202273
382,18670,447.40681459579383
383,18671,436.8312841822641
384,18672,398.3483034451309
385,18673,317.9027866632417
386,18674,269.0436739539317
387,18675,222.30117595051615
388,18676,187.11157159265176
389,18677,167.49572092364306
390,18678,180.10338243266668
391,18679,208.87235288335285
392,18680,240.52954674542684
393,18681,310.8167287348124
394,18682,441.1690471105346
395,18683,489.0937345985133
396,18684,494.2755471895326
397,18685,437.14818706722997
398,18686,467.41790105520596
399,18687,461.5140326113397
400,18688,449.7346116394053
401,18689,460.21150048463545
402,18690,471.53786680380324
403,18691,500.3493111281863
404,18692,480.81840820657135
405,18693,448.79310743912447
406,18694,450.42127259750475
407,18695,439.77448825748706
408,18696,401.0142615244714
409,18697,320.03036068632645
410,18698,270.84425688617887
411,18699,223.78893329991783
412,18700,188.3638214496522
413,18701,168.6166911062432
414,18702,181.30872977156668
415,18703,210.27023742786918
416,18704,242.13929801817045
417,18705,312.89687910070666
418,18706,444.1215843130968
419,18707,492.36700922283285
420,18708,497.58350125147797
421,18709,440.0738145422356
422,18710,470.5461095073806
423,18711,464.6027292452359
424,18712,452.7444741418679
425,18713,463.2914798828442
426,18714,474.69364825146727
427,18715,503.697914039152
428,18716,484.0362999585077
429,18717,451.79666889622615
430,18718,453.4357305992157
431,18719,442.71769233271004
432,18720,403.6802196038118
433,18721,322.1579347094111
434,18722,272.6448398184261
435,18723,225.2766906493194
436,18724,189.61607130665257
437,18725,169.7376612888433
438,18726,182.51407711046664
439,18727,211.6681219723854
440,18728,243.74904929091412
441,18729,314.97702946660087
442,18730,447.0741215156589
443,18731,495.64028384715243
444,18732,500.8914553134233
445,18733,442.99944201724105
446,18734,473.6743179595552
447,18735,467.6914258791319
448,18736,455.7543366443305
449,18737,466.3714592810529
450,18738,477.8494296991312
451,18739,507.0465169501176
452,18740,487.25419171044405
453,18741,454.8002303533278
454,18742,456.4501886009265
455,18743,445.660896407933
456,18744,406.3461776831523
457,18745,324.2855087324958
458,18746,274.4454227506733
459,18747,226.76444799872107
460,18748,190.86832116365298
461,18749,170.85863147144346
462,18750,183.71942444936664
463,18751,213.06600651690167
464,18752,245.35880056365772
465,18753,317.05717983249514
466,18754,450.026658718221
467,18755,498.9135584714721
468,18756,504.19940937536865
469,18757,445.9250694922466
470,18758,476.8025264117299
471,18759,470.78012251302806
472,18760,458.7641991467932
473,18761,469.45143867926174
474,18762,481.0052111467952
475,18763,510.39511986108346
476,18764,490.4720834623804
477,18765,457.8037918104296
478,18766,459.46464660263746
479,18767,448.604100483156
480,18768,409.0121357624928
481,18769,326.4130827555805
482,18770,276.24600568292044
483,18771,228.2522053481227
484,18772,192.12057102065341
485,18773,171.97960165404362
486,18774,184.92477178826664
487,18775,214.463891061418
488,18776,246.9685518364014
489,18777,319.13733019838946
490,18778,452.9791959207831
491,18779,502.1868330957917
492,18780,507.507363437314
493,18781,448.8506969672522
494,18782,479.9307348639046
495,18783,473.86881914692424
496,18784,461.77406164925594
497,18785,472.5314180774705
498,18786,484.16099259445923
499,18787,513.7437227720492
500,18788,493.68997521431686
501,18789,460.8073532675313
502,18790,462.4791046043483
503,18791,451.547304558379
504,18792,411.6780938418332
505,18793,328.54065677866515
506,18794,278.0465886151676
507,18795,229.7399626975243
508,18796,193.37282087765382
509,18797,173.10057183664372
510,18798,186.1301191271666
511,18799,215.8617756059342
512,18800,248.578303109145
513,18801,321.2174805642837
514,18802,455.9317331233452
515,18803,505.4601077201112
516,18804,510.8153174992593
517,18805,451.77632444225765
518,18806,483.0589433160792
519,18807,476.95751578082024
520,18808,464.78392415171857
521,18809,475.61139747567915
522,18810,487.31677404212314
523,18811,517.0923256830148
524,18812,496.90786696625315
525,18813,463.8109147246329
526,18814,465.4935626060592
527,18815,454.49050863360196
528,18816,414.3440519211737
529,18817,330.6682308017499
530,18818,279.8471715474148
531,18819,231.22772004692598
532,18820,194.62507073465423
533,18821,174.22154201924388
534,18822,187.3354664660666
535,18823,217.2596601504505
536,18824,250.18805438188866
537,18825,323.29763093017795
538,18826,458.88427032590744
539,18827,508.7333823444308
540,18828,514.1232715612047
541,18829,454.7019519172633
542,18830,486.1871517682538
543,18831,480.04621241471636
544,18832,467.7937866541812
545,18833,478.691376873888
546,18834,490.47255548978717
547,18835,520.4409285939806
548,18836,500.12575871818956
549,18837,466.8144761817346
550,18838,468.5080206077701
551,18839,457.43371270882494
552,18840,417.01001000051417
553,18841,332.7958048248346
554,18842,281.647754479662
555,18843,232.71547739632757
556,18844,195.87732059165464
557,18845,175.34251220184402
558,18846,188.5408138049666
559,18847,218.65754469496682
560,18848,251.79780565463233
561,18849,325.3777812960722
562,18850,461.83680752846965
563,18851,512.0066569687505
564,18852,517.4312256231501
565,18853,457.6275793922688
566,18854,489.31536022042843
567,18855,483.1349090486125
568,18856,470.8036491566439
569,18857,481.7713562720967
570,18858,493.6283369374512
571,18859,523.7895315049464
572,18860,503.3436504701259
573,18861,469.81803763883636
574,18862,471.522478609481
575,18863,460.37691678404786
576,18864,419.67596807985467
577,18865,334.92337884791925
578,18866,283.4483374119092
579,18867,234.20323474572925
580,18868,197.1295704486551
581,18869,176.46348238444415
582,18870,189.7461611438666
583,18871,220.05542923948306
584,18872,253.40755692737596
585,18873,327.4579316619665
586,18874,464.7893447310318
587,18875,515.2799315930702
588,18876,520.7391796850955
589,18877,460.5532068672744
590,18878,492.4435686726031
591,18879,486.2236056825086
592,18880,473.8135116591066
593,18881,484.8513356703055
594,18882,496.7841183851151
595,18883,527.1381344159121
596,18884,506.56154222206226
597,18885,472.82159909593804
598,18886,474.53693661119195
599,18887,463.3201208592709
600,18888,422.3419261591951
601,18889,337.05095287100403
